Maximilian_I_Holy_Roman_Emperor	spouse	Bianca_Maria_Sforza
Eleanor_of_Viseu	spouse	John_II_of_Portugal
Theobald_III_Count_of_Champagne	type	Person
Odo_I_Duke_of_Burgundy	type	Person
Frederick_II_Duke_of_Lorraine	father	Frederick_I_Duke_of_Lorraine
Antoinette_of_Bourbon	child	Claude_Duke_of_Aumale
Lutgardis_of_Luxemburg	type	Person
Sophia_of_Minsk	spouse	Louis_III_Landgrave_of_Thuringia
John_Count_of_Angoul_me	type	Person
Louis_XVIII	mother	Maria_Josepha_of_Saxony_Dauphine_of_France
Joan_Beaufort_Queen_of_Scots	spouse	James_I_of_Scotland
Henrietta_Maria	child	Henry_Stuart_Duke_of_Gloucester
Hugh_the_Great	parent	Beatrice_of_Vermandois
Matthew_I_of_Montmorency	type	Person
Odo_II_Duke_of_Burgundy	type	Person
Louis_the_German	child	Charles_the_Fat
Hugh_Capet	predecessor	Louis_V_of_France
Gertrude_of_Flanders_Duchess_of_Lorraine	spouse	Theodoric_II_Duke_of_Lorraine
Marie_of_Orl_ans_Viscountess_of_Narbonne	type	Person
Joan_II_of_Navarre	child	Charles_II_of_Navarre
Carloman_II	predecessor	Louis_the_Stammerer
Prince_Christian_of_Hesse_Darmstadt	type	Person
Ferdinand_I_Holy_Roman_Emperor	child	Archduchess_Margaret_of_Austria_nun
Louis_XV	child	Louis_Dauphin_of_France_son_of_Louis_XV
Th_r_se_of_France_1736_1744	type	Person
Theobald_I_of_Navarre	mother	Blanche_of_Navarre_Countess_of_Champagne
Archduchess_Maria_Clementina_of_Austria	child	Marie_Caroline_of_Bourbo_Two_Sicilies_Duchess_of_Berry
Charles_I_Duke_of_Bourbon	spouse	Agnes_of_Burgundy_Duchess_of_Bourbon
Princess_Elizabeth_of_Great_Britain	type	Person
Bianca_Maria_Visconti	spouse	Francesco_I_Sforza
Archduchess_Anna_of_Austria	father	Ferdinand_I_Holy_Roman_Emperor
Louis_I_of_Anjou	type	Person
Louis_de_Bourbon_Bishop_of_Li_ge	type	Person
Charlotte_of_Savoy	child	Charles_VIII_of_France
Elisabeth_of_Sicily_Duchess_of_Bavaria	type	Person
William_X_Duke_of_Aquitaine	successor	Eleanor_of_Aquitaine
Benedicta_Henrietta_of_the_Palatinate	type	Person
Jacquetta_of_Luxembourg	spouse	Richard_Woodville_1st_Earl_Rivers
John_Albert_I_Duke_of_Mecklenburg	type	Person
Peter_I_of_Portugal	spouse	Teresa_Louren_o
Owen_Tudor	type	Person
Anne_of_Bohemia_and_Hungary	child	Catherine_of_Austria_Queen_of_Poland
Louis_of_Cyprus	type	Person
Vladimir_the_Great	child	Boris_and_Gleb
Hildegard_of_the_Vinzgau	type	Person
Claude_of_France	predecessor	Anne_of_Brittany
Theobald_I_Duke_of_Lorraine	type	Person
Charles_the_Bald	type	Person
_lffl_d_wife_of_Edward_the_Elder	child	Eadhild
Carloman_mayor_of_the_palace	successor	Pepin_the_Short
Ermentrude_de_Roucy	type	Person
Berengar_II_of_Italy	child	Rozala_of_Italy
Eleanor_of_Aquitaine	father	William_X_Duke_of_Aquitaine
Adelaide_of_Holland	type	Person
Matilda_of_Saxony_countess_of_Flanders	spouse	Baldwin_III_Count_of_Flanders
William_III_of_M_con	type	Person
Alfred_the_Great	mother	Osburh
Richeza_of_Denmark	type	Person
Dorothea_of_Denmark_Duchess_of_Brunswic_L_neburg	spouse	William_the_Younger_Duke_of_Brunswic_L_neburg
Philippa_of_Guelders	type	Person
John_III_Burgrave_of_Nuremberg	type	Person
Arnulf_of_Carinthia	predecessor	Charles_the_Fat
Rudolf_I_Duke_of_Bavaria	type	Person
Carloman_II	successor	Charles_the_Fat
Frederick_I_Duke_of_Lorraine	type	Person
Isabella_of_France	mother	Joan_I_of_Navarre
John_Count_of_Angoul_me	parent	Valentina_Visconti_Duchess_of_Orl_ans
Maria_Theresa_of_Spain	type	Person
Anne_Marie_d_Orl_ans	father	Philippe_I_Duke_of_Orl_ans
Elisabeth_Christine_of_Brunswic_Wolfenb_ttel	parent	Princess_Christine_Louise_of_Oettinge_Oettingen
Louis_XI	child	Anne_of_France
Sancho_III_of_Castile	parent	Berengaria_of_Barcelona
Alys_of_France_Countess_of_Vexin	spouse	William_IV_Count_of_Ponthieu
Catherine_of_Vend_me	spouse	John_I_Count_of_La_Marche
Patrick_de_Chaworth_Lord_of_Kidwelly	type	Person
Richende_De_Bourges	type	Person
Anna_Sforza	type	Person
Joan_of__vreux	type	Person
Matthias_II_Duke_of_Lorraine	type	Person
James_Stewart_5th_High_Steward_of_Scotland	type	Person
Joan_of_Ponthieu_Dame_of_Epernon	parent	Counts_and_dukes_of_Aumale
Marie_Eleonore_of_Cleves	child	Duchess_Sophie_of_Prussia
Charles_Duke_of_Vend_me	child	John_Count_of_Soissons_and_Enghien
Renata_of_Lorraine	type	Person
Yolanda_of_Courtenay	spouse	Andrew_II_of_Hungary
Prince_Philippe_Count_of_Paris	spouse	Princess_Marie_Isabelle_of_Orl_ans
Isabella_of_Valois_Duchess_of_Bourbon	child	Margaret_of_Bourbon_Lady_of_Albret
Constanza_Manuel	type	Person
William_IX_Count_of_Poitiers	type	Person
Isabelle_Duchess_of_Brittany	type	Person
Elizabeth_Charlotte_Madame_Palatine	type	Person
Henry_I_of_France	successor	Philip_I_of_France
Antoine_Duke_of_Montpensier	successor	Prince_Ferdinand_Duke_of_Montpensier
William_Longsword	spouse	Luitgarde_of_Vermandois
Elisabeth_Therese_of_Lorraine	type	Person
Charlotte_Christine_of_Brunswic_Wolfenb_ttel	type	Person
Richard_FitzRoy	type	Person
Ferdinand_III_of_Castile	father	Alfonso_IX_of_Le_n
Hugh_V_Duke_of_Burgundy	type	Person
Sancha_of_Castile_Queen_of_Aragon	spouse	Alfonso_II_of_Aragon
Agatha_wife_of_Edward_the_Exile	child	Cristina_daughter_of_Edward_the_Exile
Isabella_Duchess_of_Lorraine	child	Yolande_Duchess_of_Lorraine
Robert_II_of_France	spouse	Rozala_of_Italy
Margaret_I_Countess_of_Flanders	type	Person
Adelaide_of_Burgundy_Duchess_of_Brabant	parent	Hugh_IV_Duke_of_Burgundy
Odo_II_Duke_of_Burgundy	successor	Hugh_III_Duke_of_Burgundy
Francis_II_of_France	type	Person
Hildegard_of_the_Vinzgau	father	Gerold_of_Vinzgau
Charlotte_of_Savoy	type	Person
Elizabeth_of_Luxembourg	child	Ladislaus_the_Posthumous
Canute_VI_of_Denmark	type	Person
Anna_Eleonore_of_Hesse_Darmstadt	spouse	George_Duke_of_Brunswic_Calenberg
Adelaide_of_Leuven	spouse	Simon_I_Duke_of_Lorraine
Maximilian_II_Holy_Roman_Emperor	parent	Anne_of_Bohemia_and_Hungary
Baldwin_VI_Count_of_Flanders	father	Baldwin_V_Count_of_Flanders
Leopold_II_Holy_Roman_Emperor	type	Person
Maria_Theresa_of_Spain	spouse	Louis_XIV
Anne_Gonzaga	child	Benedicta_Henrietta_of_the_Palatinate
Otto_II_Duke_of_Bavaria	parent	Ludmilla_of_Bohemia
Theobald_I_Count_of_Blois	parent	Richende_De_Bourges
William_de_Beauchamp_9th_Earl_of_Warwick	spouse	Maud_FitzJohn_Countess_of_Warwick
Anna_Maria_of_Mecklenburg_Schwerin	child	Magdalena_Sibylla_of_Saxe_Weissenfels
Alfonso_II_Count_of_Provence	child	Ramon_Berenguer_IV_Count_of_Provence
Stephen_III_Duke_of_Bavaria	parent	Stephen_II_Duke_of_Bavaria
Margaret_of_England_Duchess_of_Brabant	type	Person
Patrick_Gordon_of_Auchindoun	type	Person
Bianca_Cappello	type	Person
Anna_Eleonore_of_Hesse_Darmstadt	type	Person
Charles_VII_of_France	child	Magdalena_of_Valois
Helie_of_Semur	type	Person
Louis_IX_of_France	child	Agnes_of_France_Duchess_of_Burgundy
Stephen_I_Count_of_Burgundy	type	Person
Berenguer_Ramon_II_Count_of_Barcelona	type	Person
Louis_Philippe_I	spouse	Maria_Amalia_of_Naples_and_Sicily
Louis_XVI	child	Marie_Th_r_se_of_France
Sophia_of_Istria	type	Person
Princess_Isabelle_of_Orl_ans_1878_1961	type	Person
Henry_V_of_England	child	Henry_VI_of_England
Mary_of_Hungary_Queen_of_Naples	father	Stephen_V_of_Hungary
Charles_I_of_England	spouse	Henrietta_Maria
Richard_Count_of__tampes	spouse	Margaret_of_Foix
Emma_of_Italy	child	Louis_V_of_France
John_VII_Duke_of_Mecklenburg_Schwerin	parent	Schwerin
John_Count_of_Chalon	spouse	Hugh_III_Duke_of_Burgundy
Robert_the_Strong	parent	Robert_III_of_Worms
Philip_IV_of_Spain	child	Charles_II_of_Spain
Margaret_of_Valois_Angoul_me	parent	Charles_Count_of_Angoul_me
William_IX_Duke_of_Aquitaine	mother	Hildegarde_of_Burgundy
Ferdinand_III_of_Castile	child	Ferdinand_of_Castile_born_1238
Radegonde_of_Valois	type	Person
Pietro_de_Medici	type	Person
Ferdinand_I_Holy_Roman_Emperor	child	Archduchess_Barbara_of_Austria
Lixheim	type	Person
J_r_me_Bonaparte	type	Person
Princess_Elisabeth_Albertine_of_Saxe_Hildburghausen	parent	Countess_Sophia_Albertine_of_Erbach_Erbach
Maximilian_I_Holy_Roman_Emperor	child	Philip_I_of_Castile
Pepin_of_Herstal	parent	Ansegisel
Francesco_I_de_Medici_Grand_Duke_of_Tuscany	child	Marie_de_Medici
Baldwin_IV_Count_of_Hainaut	type	Person
Matilda_of_Brandenburg_Duchess_of_Brunswic_L_neburg	spouse	Otto_I_Duke_of_Brunswic_L_neburg
Ludmilla_of_Bohemia	type	Person
Sviatoslav_I	child	Malusha
Anne_of_Austria	parent	Margaret_of_Austria_Queen_of_Spain
Sviatopolk_I_of_Kiev	predecessor	Vladimir_the_Great
Sophia_of_Minsk	child	Helena_of_Denmark
Elizabeth_Gordon_Countess_of_Huntly	child	Jean_Gordon_Countess_of_Bothwell
Eleanor_of_Castile	parent	Joan_Countess_of_Ponthieu
Judith_of_Flanders_died_1095	type	Person
Joan_I_of_Navarre	spouse	Philip_IV_of_France
William_V_Duke_of_Aquitaine	spouse	Agnes_of_Burgundy_Duchess_of_Aquitaine
Gaston_Prince_of_Viana	type	Person
Matthew_Stewart_4th_Earl_of_Lennox	parent	John_Stewart_3rd_Earl_of_Lennox
